Date,TMax,TMin,TAvg,TDep,HDD,CDD,Precip,station
2006-12-28,59,47,53.0,2.3,12,0,0.00,1.0
2006-12-29,58,42,50.0,-0.6,15,0,0.00,1.0
2006-12-30,53,38,45.5,-5.1,19,0,0.00,1.0
2006-12-31,52,46,49.0,-1.6,16,0,0.00,1.0
2007-01-01,62,44,53.0,2.4,12,0,0.00,1.0
2007-01-02,62,48,55.0,4.4,10,0,0.00,1.0
2007-01-03,60,49,54.5,3.9,10,0,0.10,1.0
2007-01-04,56,44,50.0,-0.6,15,0,0.17,1.0
2007-01-05,57,43,50.0,-0.6,15,0,0.00,1.0
2007-01-06,59,42,50.5,-0.2,14,0,0.00,1.0
2007-01-07,61,46,53.5,2.8,11,0,0.00,1.0
2007-01-08,64,46,55.0,4.3,10,0,0.00,1.0
2007-01-09,65,48,56.5,5.7,8,0,0.00,1.0
2007-01-10,53,43,48.0,-2.8,17,0,0.00,1.0
2007-01-11,53,40,46.5,-4.4,18,0,0.00,1.0
2007-01-12,47,40,43.5,-7.4,21,0,0.00,1.0
2007-01-13,51,39,45.0,-6.0,20,0,0.00,1.0
2007-01-14,50,37,43.5,-7.5,21,0,0.00,1.0
2007-01-15,50,37,43.5,-7.6,21,0,0.00,1.0
2007-01-16,49,37,43.0,-8.2,22,0,0.16,1.0
2007-01-17,51,39,45.0,-6.2,20,0,0.00,1.0
2007-01-18,57,39,48.0,-3.3,17,0,0.00,1.0
2007-01-19,58,43,50.5,-0.9,14,0,0.00,1.0
2007-01-20,57,42,49.5,-2.0,15,0,0.00,1.0
2007-01-21,64,47,55.5,4.0,9,0,0.00,1.0
2007-01-22,60,45,52.5,0.9,12,0,0.00,1.0
2007-01-23,58,41,49.5,-2.2,15,0,0.00,1.0
2007-01-24,59,42,50.5,-1.3,14,0,0.00,1.0
2007-01-25,52,44,48.0,-3.9,17,0,0.00,1.0
2007-01-26,51,44,47.5,-4.5,17,0,0.08,1.0
2007-01-27,55,47,51.0,-1.1,14,0,0.10,1.0
2007-01-28,58,47,52.5,0.3,12,0,0.11,1.0
2007-01-29,64,47,55.5,3.2,9,0,0.00,1.0
2007-01-30,55,46,50.5,-1.9,14,0,0.00,1.0
2007-01-31,56,48,52.0,-0.5,13,0,0.00,1.0
2007-02-01,51,45,48.0,-4.6,17,0,0.00,1.0
2007-02-02,54,47,50.5,-2.2,14,0,0.00,1.0
2007-02-03,61,42,51.5,-1.3,13,0,0.00,1.0
2007-02-04,65,46,55.5,2.6,9,0,0.00,1.0
2007-02-05,66,49,57.5,4.5,7,0,0.00,1.0
2007-02-06,61,47,54.0,0.9,11,0,0.00,1.0
2007-02-07,59,52,55.5,2.3,9,0,0.21,1.0
2007-02-08,57,49,53.0,-0.3,12,0,0.35,1.0
2007-02-09,59,54,56.5,3.1,8,0,0.56,1.0
2007-02-10,59,55,57.0,3.5,8,0,1.27,1.0
2007-02-11,59,50,54.5,0.9,10,0,0.04,1.0
2007-02-12,58,48,53.0,-0.7,12,0,0.24,1.0
2007-02-13,58,49,53.5,-0.3,11,0,0.00,1.0
2007-02-14,60,45,52.5,-1.4,12,0,0.00,1.0
2007-02-15,61,50,55.5,1.5,9,0,0.00,1.0
2007-02-16,70,48,59.0,4.9,6,0,0.00,1.0
2007-02-17,75,50,62.5,8.4,2,0,0.00,1.0
2007-02-18,58,47,52.5,-1.7,12,0,0.00,1.0
2007-02-19,60,46,53.0,-1.3,12,0,0.00,1.0
2007-02-20,59,48,53.5,-0.9,11,0,0.00,1.0
2007-02-21,58,50,54.0,-0.4,11,0,0.02,1.0
2007-02-22,54,44,49.0,-5.5,16,0,0.85,1.0
2007-02-23,53,42,47.5,-7.0,17,0,0.05,1.0
2007-02-24,57,46,51.5,-3.1,13,0,0.14,1.0
2007-02-25,55,49,52.0,-2.6,13,0,0.06,1.0
2007-02-26,53,45,49.0,-5.7,16,0,0.53,1.0
2007-02-27,52,40,46.0,-8.7,19,0,0.47,1.0
2007-02-28,52,42,47.0,-7.8,18,0,0.00,1.0
2007-03-01,56,43,49.5,-5.3,15,0,0.00,1.0
2007-03-02,61,43,52.0,-2.8,13,0,0.00,1.0
2007-03-03,67,47,57.0,2.1,8,0,0.00,1.0
2007-03-04,72,51,61.5,6.6,3,0,0.00,1.0
2007-03-05,66,52,59.0,4.1,6,0,0.00,1.0
2007-03-06,65,47,56.0,1.0,9,0,0.00,1.0
2007-03-07,60,49,54.5,-0.5,10,0,0.00,1.0
2007-03-08,61,46,53.5,-1.5,11,0,0.00,1.0
2007-03-09,59,48,53.5,-1.5,11,0,0.00,1.0
2007-03-10,67,49,58.0,3.0,7,0,0.00,1.0
2007-03-11,80,51,65.5,10.4,0,1,0.00,1.0
2007-03-12,79,56,67.5,12.4,0,3,0.00,1.0
2007-03-13,82,51,66.5,11.4,0,2,0.00,1.0
2007-03-14,81,49,65.0,9.9,0,0,0.00,1.0
2007-03-15,76,49,62.5,7.4,2,0,0.00,1.0
2007-03-16,78,51,64.5,9.4,0,0,0.00,1.0
2007-03-17,57,50,53.5,-1.7,11,0,0.00,1.0
2007-03-18,63,49,56.0,0.8,9,0,0.00,1.0
2007-03-19,58,49,53.5,-1.7,11,0,0.00,1.0
2007-03-20,57,49,53.0,-2.2,12,0,0.20,1.0
2007-03-21,62,47,54.5,-0.7,10,0,0.00,1.0
2007-03-22,73,49,61.0,5.7,4,0,0.00,1.0
2007-03-23,65,47,56.0,0.7,9,0,0.00,1.0
2007-03-24,56,49,52.5,-2.8,12,0,0.01,1.0
2007-03-25,58,49,53.5,-1.8,11,0,0.03,1.0
2007-03-26,60,49,54.5,-0.8,10,0,0.28,1.0
2007-03-27,55,45,50.0,-5.4,15,0,0.00,1.0
2007-03-28,53,45,49.0,-6.4,16,0,0.00,1.0
2007-03-29,70,47,58.5,3.1,6,0,0.00,1.0
2007-03-30,62,47,54.5,-1.0,10,0,0.00,1.0
2007-03-31,70,47,58.5,3.0,6,0,0.00,1.0
2007-04-01,57,48,52.5,-3.0,12,0,0.00,1.0
2007-04-02,68,47,57.5,1.9,7,0,0.00,1.0
2007-04-03,66,46,56.0,0.4,9,0,0.00,1.0
2007-04-04,66,50,58.0,2.4,7,0,0.00,1.0
2007-04-05,64,49,56.5,0.8,8,0,0.00,1.0
2007-04-06,57,48,52.5,-3.2,12,0,0.00,1.0
2007-04-07,59,50,54.5,-1.3,10,0,0.00,1.0
2007-04-08,61,50,55.5,-0.3,9,0,0.00,1.0
2007-04-09,60,51,55.5,-0.3,9,0,0.03,1.0
2007-04-10,67,49,58.0,2.1,7,0,0.00,1.0
2007-04-11,59,52,55.5,-0.4,9,0,0.15,1.0
2007-04-12,58,46,52.0,-4.0,13,0,0.00,1.0
2007-04-13,63,46,54.5,-1.5,10,0,0.00,1.0
2007-04-14,57,50,53.5,-2.6,11,0,0.28,1.0
2007-04-15,65,46,55.5,-0.6,9,0,0.00,1.0
2007-04-16,55,51,53.0,-3.2,12,0,0.00,1.0
2007-04-17,57,48,52.5,-3.7,12,0,0.00,1.0
2007-04-18,55,45,50.0,-6.3,15,0,0.00,1.0
2007-04-19,57,46,51.5,-4.8,13,0,0.31,1.0
2007-04-20,59,46,52.5,-3.9,12,0,0.10,1.0
2007-04-21,58,49,53.5,-2.9,11,0,0.14,1.0
2007-04-22,60,50,55.0,-1.4,10,0,0.43,1.0
2007-04-23,67,46,56.5,0.0,8,0,0.00,1.0
2007-04-24,64,48,56.0,-0.5,9,0,0.00,1.0
2007-04-25,59,50,54.5,-2.1,10,0,0.00,1.0
2007-04-26,66,48,57.0,0.4,8,0,0.00,1.0
2007-04-27,78,51,64.5,7.8,0,0,0.00,1.0
2007-04-28,76,52,64.0,7.3,1,0,0.00,1.0
2007-04-29,62,50,56.0,-0.8,9,0,0.00,1.0
2007-04-30,66,50,58.0,1.2,7,0,0.00,1.0
2007-05-01,60,49,54.5,-2.4,10,0,0.00,1.0
2007-05-02,63,51,57.0,0.1,8,0,0.22,1.0
2007-05-03,58,49,53.5,-3.4,11,0,0.07,1.0
2007-05-04,59,49,54.0,-3.0,11,0,0.14,1.0
2007-05-05,71,48,59.5,2.5,5,0,0.00,1.0
2007-05-06,86,55,70.5,13.4,0,6,0.00,1.0
2007-05-07,88,66,77.0,19.9,0,12,0.00,1.0
2007-05-08,79,53,66.0,8.8,0,1,0.00,1.0
2007-05-09,63,50,56.5,-0.7,8,0,0.00,1.0
2007-05-10,57,51,54.0,-3.3,11,0,0.00,1.0
2007-05-11,57,49,53.0,-4.3,12,0,0.00,1.0
2007-05-12,58,49,53.5,-3.9,11,0,0.00,1.0
2007-05-13,63,48,55.5,-1.9,9,0,0.00,1.0
2007-05-14,58,48,53.0,-4.5,12,0,0.00,1.0
2007-05-15,57,49,53.0,-4.5,12,0,0.00,1.0
2007-05-16,62,48,55.0,-2.6,10,0,0.00,1.0
2007-05-17,58,48,53.0,-4.7,12,0,0.00,1.0
2007-05-18,60,50,55.0,-2.7,10,0,0.00,1.0
2007-05-19,62,51,56.5,-1.3,8,0,0.00,1.0
2007-05-20,63,50,56.5,-1.3,8,0,0.00,1.0
2007-05-21,67,49,58.0,0.1,7,0,0.00,1.0
2007-05-22,69,50,59.5,1.5,5,0,0.00,1.0
2007-05-23,82,55,68.5,10.5,0,4,0.00,1.0
2007-05-24,64,51,57.5,-0.6,7,0,0.00,1.0
2007-05-25,58,49,53.5,-4.7,11,0,0.00,1.0
2007-05-26,61,51,56.0,-2.3,9,0,0.00,1.0
2007-05-27,56,50,53.0,-5.3,12,0,0.00,1.0
2007-05-28,64,50,57.0,-1.4,8,0,0.00,1.0
2007-05-29,61,50,55.5,-3.0,9,0,0.00,1.0
2007-05-30,60,52,56.0,-2.5,9,0,0.00,1.0
2007-05-31,58,52,55.0,-3.6,10,0,0.00,1.0
2007-06-01,59,50,54.5,-4.2,10,0,0.00,1.0
2007-06-02,57,50,53.5,-5.3,11,0,0.00,1.0
2007-06-03,61,50,55.5,-3.3,9,0,0.00,1.0
2007-06-04,61,50,55.5,-3.4,9,0,0.00,1.0
2007-06-05,62,53,57.5,-1.5,7,0,0.00,1.0
2007-06-06,63,51,57.0,-2.1,8,0,0.00,1.0
2007-06-07,69,50,59.5,0.4,5,0,0.00,1.0
2007-06-08,64,51,57.5,-1.7,7,0,0.00,1.0
2007-06-09,66,50,58.0,-1.3,7,0,0.00,1.0
2007-06-10,64,51,57.5,-1.9,7,0,0.00,1.0
2007-06-11,66,51,58.5,-0.9,6,0,0.00,1.0
2007-06-12,71,50,60.5,1.0,4,0,0.00,1.0
2007-06-13,82,55,68.5,8.9,0,4,0.00,1.0
2007-06-14,85,57,71.0,11.4,0,6,0.00,1.0
2007-06-15,77,54,65.5,5.8,0,1,0.00,1.0
2007-06-16,61,52,56.5,-3.2,8,0,0.00,1.0
2007-06-17,71,51,61.0,1.2,4,0,0.00,1.0
2007-06-18,64,51,57.5,-2.3,7,0,0.00,1.0
2007-06-19,66,53,59.5,-0.4,5,0,0.00,1.0
2007-06-20,64,53,58.5,-1.4,6,0,0.00,1.0
2007-06-21,67,53,60.0,0.0,5,0,0.00,1.0
2007-06-22,68,52,60.0,0.0,5,0,0.00,1.0
2007-06-23,65,52,58.5,-1.5,6,0,0.00,1.0
2007-06-24,65,51,58.0,-2.1,7,0,0.00,1.0
2007-06-25,75,50,62.5,2.4,2,0,0.00,1.0
2007-06-26,62,51,56.5,-3.6,8,0,0.00,1.0
2007-06-27,62,52,57.0,-3.1,8,0,0.00,1.0
2007-06-28,68,53,60.5,0.4,4,0,0.00,1.0
2007-06-29,66,54,60.0,-0.2,5,0,0.00,1.0
2007-06-30,62,53,57.5,-2.7,7,0,0.00,1.0
2007-07-01,65,52,58.5,-1.7,6,0,0.00,1.0
2007-07-02,70,54,62.0,1.8,3,0,0.00,1.0
2007-07-03,66,54,60.0,-0.2,5,0,0.00,1.0
2007-07-04,76,54,65.0,4.8,0,0,0.00,1.0
2007-07-05,73,55,64.0,3.8,1,0,0.00,1.0
2007-07-06,63,53,58.0,-2.2,7,0,0.00,1.0
2007-07-07,60,52,56.0,-4.2,9,0,0.00,1.0
2007-07-08,65,52,58.5,-1.7,6,0,0.00,1.0
2007-07-09,68,54,61.0,0.8,4,0,0.00,1.0
2007-07-10,67,55,61.0,0.8,4,0,0.00,1.0
2007-07-11,70,59,64.5,4.3,0,0,0.00,1.0
2007-07-12,72,56,64.0,3.8,1,0,0.00,1.0
2007-07-13,71,57,64.0,3.8,1,0,0.00,1.0
2007-07-14,64,54,59.0,-1.2,6,0,0.00,1.0
2007-07-15,67,57,62.0,1.8,3,0,0.00,1.0
2007-07-16,65,55,60.0,-0.2,5,0,0.00,1.0
2007-07-17,68,55,61.5,1.3,3,0,0.00,1.0
2007-07-18,69,59,64.0,3.7,1,0,0.02,1.0
2007-07-19,69,57,63.0,2.7,2,0,0.00,1.0
2007-07-20,69,57,63.0,2.7,2,0,0.00,1.0
2007-07-21,72,59,65.5,5.2,0,1,0.00,1.0
2007-07-22,70,59,64.5,4.2,0,0,0.00,1.0
2007-07-23,71,57,64.0,3.7,1,0,0.00,1.0
2007-07-24,64,55,59.5,-0.9,5,0,0.00,1.0
2007-07-25,63,55,59.0,-1.4,6,0,0.00,1.0
2007-07-26,65,54,59.5,-0.9,5,0,0.00,1.0
2007-07-27,67,54,60.5,0.0,4,0,0.00,1.0
2007-07-28,66,55,60.5,0.0,4,0,0.00,1.0
2007-07-29,65,54,59.5,-1.0,5,0,0.00,1.0
2007-07-30,73,54,63.5,2.9,1,0,0.00,1.0
2007-07-31,65,54,59.5,-1.1,5,0,0.00,1.0
2007-08-01,66,54,60.0,-0.7,5,0,0.00,1.0
2007-08-02,66,55,60.5,-0.2,4,0,0.00,1.0
2007-08-03,67,53,60.0,-0.8,5,0,0.00,1.0
2007-08-04,65,53,59.0,-1.8,6,0,0.00,1.0
2007-08-05,61,54,57.5,-3.4,7,0,0.00,1.0
2007-08-06,65,56,60.5,-0.4,4,0,0.00,1.0
2007-08-07,65,55,60.0,-1.0,5,0,0.00,1.0
2007-08-08,63,55,59.0,-2.1,6,0,0.00,1.0
2007-08-09,68,56,62.0,0.9,3,0,0.00,1.0
2007-08-10,72,55,63.5,2.3,1,0,0.00,1.0
2007-08-11,65,55,60.0,-1.3,5,0,0.00,1.0
2007-08-12,65,53,59.0,-2.3,6,0,0.00,1.0
2007-08-13,67,54,60.5,-0.9,4,0,0.00,1.0
2007-08-14,64,54,59.0,-2.5,6,0,0.00,1.0
2007-08-15,65,53,59.0,-2.6,6,0,0.00,1.0
2007-08-16,65,56,60.5,-1.1,4,0,0.00,1.0
2007-08-17,71,53,62.0,0.3,3,0,0.00,1.0
2007-08-18,68,55,61.5,-0.3,3,0,0.00,1.0
2007-08-19,70,57,63.5,1.7,1,0,0.00,1.0
2007-08-20,69,58,63.5,1.6,1,0,0.00,1.0
2007-08-21,74,58,66.0,4.0,0,1,0.00,1.0
2007-08-22,76,57,66.5,4.5,0,2,0.00,1.0
2007-08-23,70,57,63.5,1.4,1,0,0.00,1.0
2007-08-24,68,58,63.0,0.9,2,0,0.00,1.0
2007-08-25,68,58,63.0,0.8,2,0,0.00,1.0
2007-08-26,65,57,61.0,-1.2,4,0,0.00,1.0
2007-08-27,66,55,60.5,-1.8,4,0,0.00,1.0
2007-08-28,73,55,64.0,1.7,1,0,0.00,1.0
2007-08-29,77,60,68.5,6.1,0,4,0.00,1.0
2007-08-30,80,60,70.0,7.6,0,5,0.00,1.0
2007-08-31,70,58,64.0,1.5,1,0,0.00,1.0
2007-09-01,78,58,68.0,5.5,0,3,0.00,1.0
2007-09-02,80,58,69.0,6.5,0,4,0.00,1.0
2007-09-03,66,57,61.5,-1.1,3,0,0.00,1.0
2007-09-04,67,60,63.5,0.9,1,0,0.00,1.0
2007-09-05,84,59,71.5,8.9,0,7,0.00,1.0
2007-09-06,68,59,63.5,0.9,1,0,0.00,1.0
2007-09-07,69,58,63.5,0.8,1,0,0.00,1.0
2007-09-08,64,57,60.5,-2.2,4,0,0.00,1.0
2007-09-09,66,58,62.0,-0.7,3,0,0.00,1.0
2007-09-10,67,59,63.0,0.3,2,0,0.00,1.0
2007-09-11,66,58,62.0,-0.7,3,0,0.00,1.0
2007-09-12,65,58,61.5,-1.2,3,0,0.00,1.0
2007-09-13,73,58,65.5,2.8,0,1,0.00,1.0
2007-09-14,70,60,65.0,2.3,0,0,0.00,1.0
2007-09-15,67,57,62.0,-0.7,3,0,0.00,1.0
2007-09-16,68,59,63.5,0.8,1,0,0.00,1.0
2007-09-17,68,56,62.0,-0.7,3,0,0.00,1.0
2007-09-18,65,56,60.5,-2.2,4,0,0.00,1.0
2007-09-19,61,54,57.5,-5.2,7,0,0.00,1.0
2007-09-20,68,52,60.0,-2.7,5,0,0.00,1.0
2007-09-21,70,57,63.5,0.8,1,0,0.00,1.0
2007-09-22,64,58,61.0,-1.7,4,0,0.09,1.0
2007-09-23,64,55,59.5,-3.2,5,0,0.00,1.0
2007-09-24,77,55,66.0,3.3,0,1,0.00,1.0
2007-09-25,82,57,69.5,6.9,0,5,0.00,1.0
2007-09-26,87,60,73.5,10.9,0,9,0.00,1.0
2007-09-27,69,56,62.5,-0.1,2,0,0.00,1.0
2007-09-28,62,55,58.5,-4.1,6,0,0.00,1.0
2007-09-29,69,52,60.5,-2.0,4,0,0.00,1.0
2007-09-30,71,53,62.0,-0.5,3,0,0.00,1.0
2007-10-01,68,57,62.5,0.0,2,0,0.01,1.0
2007-10-02,74,57,65.5,3.0,0,1,0.00,1.0
2007-10-03,65,54,59.5,-2.9,5,0,0.00,1.0
2007-10-04,62,53,57.5,-4.9,7,0,0.00,1.0
2007-10-05,60,51,55.5,-6.8,9,0,0.00,1.0
2007-10-06,67,51,59.0,-3.3,6,0,0.00,1.0
2007-10-07,70,52,61.0,-1.3,4,0,0.00,1.0
2007-10-08,77,51,64.0,1.8,1,0,0.00,1.0
2007-10-09,67,51,59.0,-3.1,6,0,0.43,1.0
2007-10-10,66,55,60.5,-1.6,4,0,0.18,1.0
2007-10-11,66,53,59.5,-2.5,5,0,0.00,1.0
2007-10-12,58,53,55.5,-6.5,9,0,1.10,1.0
2007-10-13,68,53,60.5,-1.4,4,0,0.00,1.0
2007-10-14,59,52,55.5,-6.3,9,0,0.00,1.0
2007-10-15,64,53,58.5,-3.2,6,0,0.01,1.0
2007-10-16,62,55,58.5,-3.1,6,0,0.00,1.0
2007-10-17,64,53,58.5,-3.1,6,0,0.13,1.0
2007-10-18,69,54,61.5,0.0,3,0,0.00,1.0
2007-10-19,71,55,63.0,1.6,2,0,0.15,1.0
2007-10-20,62,55,58.5,-2.8,6,0,0.00,1.0
2007-10-21,71,55,63.0,1.9,2,0,0.00,1.0
2007-10-22,80,58,69.0,8.0,0,4,0.00,1.0
2007-10-23,82,61,71.5,10.6,0,7,0.00,1.0
2007-10-24,80,57,68.5,7.7,0,4,0.00,1.0
2007-10-25,66,54,60.0,-0.6,5,0,0.00,1.0
2007-10-26,62,52,57.0,-3.5,8,0,0.00,1.0
2007-10-27,62,53,57.5,-2.9,7,0,0.00,1.0
2007-10-28,74,54,64.0,3.8,1,0,0.00,1.0
2007-10-29,59,52,55.5,-4.5,9,0,0.00,1.0
2007-10-30,59,53,56.0,-3.9,9,0,0.00,1.0
2007-10-31,59,52,55.5,-4.2,9,0,0.00,1.0
2007-11-01,66,51,58.5,-1.0,6,0,0.00,1.0
2007-11-02,74,49,61.5,2.1,3,0,0.00,1.0
2007-11-03,77,54,65.5,6.3,0,1,0.00,1.0
2007-11-04,77,52,64.5,5.5,0,0,0.00,1.0
2007-11-05,56,48,52.0,-6.8,13,0,0.00,1.0
2007-11-06,60,50,55.0,-3.6,10,0,0.00,1.0
2007-11-07,57,49,53.0,-5.4,12,0,0.00,1.0
2007-11-08,59,53,56.0,-2.2,9,0,0.00,1.0
2007-11-09,64,54,59.0,1.0,6,0,0.00,1.0
2007-11-10,60,54,57.0,-0.8,8,0,0.80,1.0
2007-11-11,63,51,57.0,-0.6,8,0,0.16,1.0
2007-11-12,68,50,59.0,1.6,6,0,0.00,1.0
2007-11-13,70,57,63.5,6.3,1,0,0.00,1.0
2007-11-14,72,56,64.0,7.1,1,0,0.00,1.0
2007-11-15,65,54,59.5,2.8,5,0,0.00,1.0
2007-11-16,59,53,56.0,-0.5,9,0,0.00,1.0
2007-11-17,59,51,55.0,-1.3,10,0,0.00,1.0
2007-11-18,61,53,57.0,0.9,8,0,0.00,1.0
2007-11-19,61,52,56.5,0.6,8,0,0.00,1.0
2007-11-20,62,49,55.5,-0.1,9,0,0.00,1.0
2007-11-21,63,47,55.0,-0.4,10,0,0.00,1.0
2007-11-22,63,47,55.0,-0.2,10,0,0.00,1.0
2007-11-23,69,47,58.0,3.0,7,0,0.00,1.0
2007-11-24,64,48,56.0,1.2,9,0,0.00,1.0
2007-11-25,60,51,55.5,0.9,9,0,0.00,1.0
2007-11-26,64,48,56.0,1.6,9,0,0.00,1.0
2007-11-27,63,51,57.0,2.8,8,0,0.00,1.0
2007-11-28,64,49,56.5,2.5,8,0,0.00,1.0
2007-11-29,61,48,54.5,0.7,10,0,0.00,1.0
2007-11-30,55,45,50.0,-3.6,15,0,0.00,1.0
2007-12-01,55,45,50.0,-3.4,15,0,0.00,1.0
2007-12-02,59,45,52.0,-1.3,13,0,0.00,1.0
2007-12-03,64,48,56.0,2.9,9,0,0.00,1.0
2007-12-04,63,53,58.0,5.1,7,0,0.33,1.0
2007-12-05,61,51,56.0,3.2,9,0,0.00,1.0
2007-12-06,55,51,53.0,0.4,12,0,0.52,1.0
2007-12-07,57,48,52.5,0.0,12,0,0.35,1.0
2007-12-08,54,44,49.0,-3.3,16,0,0.00,1.0
2007-12-09,58,45,51.5,-0.7,13,0,0.00,1.0
2007-12-10,58,45,51.5,-0.5,13,0,0.00,1.0
2007-12-11,58,47,52.5,0.6,12,0,0.00,1.0
2007-12-12,54,45,49.5,-2.3,15,0,0.00,1.0
2007-12-13,57,43,50.0,-1.7,15,0,0.00,1.0
2007-12-14,56,43,49.5,-2.1,15,0,0.00,1.0
2007-12-15,55,45,50.0,-1.5,15,0,0.00,1.0
2007-12-16,56,47,51.5,0.1,13,0,0.00,1.0
2007-12-17,55,49,52.0,0.7,13,0,0.17,1.0
2007-12-18,56,49,52.5,1.3,12,0,0.79,1.0
2007-12-19,57,47,52.0,0.9,13,0,0.07,1.0
2007-12-20,54,47,50.5,-0.5,14,0,0.48,1.0
2007-12-21,54,43,48.5,-2.5,16,0,0.00,1.0
2007-12-22,52,41,46.5,-4.4,18,0,0.00,1.0
2007-12-23,59,44,51.5,0.7,13,0,0.00,1.0
2007-12-24,59,49,54.0,3.2,11,0,0.00,1.0
2007-12-25,57,42,49.5,-1.3,15,0,0.00,1.0
2007-12-26,55,44,49.5,-1.2,15,0,0.00,1.0
2007-12-27,51,42,46.5,-4.2,18,0,0.18,1.0
2007-12-28,45,41,43.0,-7.7,22,0,0.13,1.0
2007-12-29,52,44,48.0,-2.6,17,0,0.13,1.0
2007-12-30,52,46,49.0,-1.6,16,0,0.01,1.0
2007-12-31,56,41,48.5,-2.1,16,0,0.00,1.0
2008-01-01,57,43,50.0,-0.6,15,0,0.00,1.0
2008-01-02,59,43,51.0,0.4,14,0,0.00,1.0
2008-01-03,58,51,54.5,3.9,10,0,0.20,1.0
2008-01-04,59,51,55.0,4.4,10,0,1.96,1.0
2008-01-05,53,48,50.5,-0.1,14,0,0.46,1.0
2008-01-06,52,44,48.0,-2.7,17,0,0.09,1.0
2008-01-07,52,46,49.0,-1.7,16,0,0.09,1.0
2008-01-08,54,45,49.5,-1.2,15,0,0.21,1.0
2008-01-09,51,45,48.0,-2.8,17,0,0.00,1.0
2008-01-10,51,48,49.5,-1.3,15,0,0.16,1.0
2008-01-11,54,49,51.5,0.6,13,0,0.00,1.0
2008-01-12,57,47,52.0,1.1,13,0,0.00,1.0
2008-01-13,58,45,51.5,0.5,13,0,0.00,1.0
2008-01-14,56,46,51.0,0.0,14,0,0.00,1.0
2008-01-15,56,44,50.0,-1.1,15,0,0.00,1.0
2008-01-16,62,43,52.5,1.3,12,0,0.00,1.0
2008-01-17,59,45,52.0,0.8,13,0,0.00,1.0
2008-01-18,63,44,53.5,2.2,11,0,0.00,1.0
2008-01-19,61,44,52.5,1.1,12,0,0.00,1.0
2008-01-20,52,46,49.0,-2.5,16,0,0.00,1.0
2008-01-21,48,43,45.5,-6.0,19,0,0.55,1.0
2008-01-22,47,43,45.0,-6.6,20,0,0.02,1.0
2008-01-23,48,42,45.0,-6.7,20,0,0.06,1.0
2008-01-24,46,42,44.0,-7.8,21,0,0.34,1.0
2008-01-25,53,43,48.0,-3.9,17,0,3.19,1.0
2008-01-26,62,50,56.0,4.0,9,0,0.38,1.0
2008-01-27,55,45,50.0,-2.1,15,0,0.38,1.0
2008-01-28,50,42,46.0,-6.2,19,0,0.08,1.0
2008-01-29,50,42,46.0,-6.3,19,0,0.10,1.0
2008-01-30,53,43,48.0,-4.4,17,0,0.10,1.0
2008-01-31,53,46,49.5,-3.0,15,0,0.49,1.0
2008-02-01,52,43,47.5,-5.1,17,0,0.00,1.0
2008-02-02,53,44,48.5,-4.2,16,0,0.44,1.0
2008-02-03,53,47,50.0,-2.8,15,0,0.06,1.0
2008-02-04,56,43,49.5,-3.4,15,0,0.00,1.0
2008-02-05,57,43,50.0,-3.0,15,0,0.00,1.0
2008-02-06,55,47,51.0,-2.1,14,0,0.00,1.0
2008-02-07,58,44,51.0,-2.2,14,0,0.00,1.0
2008-02-08,63,45,54.0,0.7,11,0,0.00,1.0
2008-02-09,68,48,58.0,4.6,7,0,0.00,1.0
2008-02-10,66,49,57.5,4.0,7,0,0.00,1.0
2008-02-11,67,49,58.0,4.4,7,0,0.00,1.0
2008-02-12,69,45,57.0,3.3,8,0,0.00,1.0
2008-02-13,63,48,55.5,1.7,9,0,0.00,1.0
2008-02-14,61,49,55.0,1.1,10,0,0.00,1.0
2008-02-15,59,46,52.5,-1.5,12,0,0.00,1.0
2008-02-16,61,46,53.5,-0.6,11,0,0.00,1.0
2008-02-17,55,45,50.0,-4.1,15,0,0.00,1.0
2008-02-18,56,47,51.5,-2.7,13,0,0.00,1.0
2008-02-19,53,48,50.5,-3.8,14,0,0.56,1.0
2008-02-20,59,48,53.5,-0.9,11,0,0.18,1.0
2008-02-21,58,49,53.5,-0.9,11,0,0.17,1.0
2008-02-22,55,47,51.0,-3.5,14,0,0.06,1.0
2008-02-23,54,45,49.5,-5.0,15,0,0.25,1.0
2008-02-24,58,45,51.5,-3.1,13,0,0.15,1.0
2008-02-25,58,49,53.5,-1.1,11,0,0.00,1.0
2008-02-26,66,48,57.0,2.3,8,0,0.00,1.0
2008-02-27,67,51,59.0,4.3,6,0,0.00,1.0
2008-02-28,70,48,59.0,4.2,6,0,0.00,1.0
2008-02-29,58,48,53.0,-1.8,12,0,0.00,1.0
2008-03-01,57,49,53.0,-1.8,12,0,0.00,1.0
2008-03-02,68,50,59.0,4.2,6,0,0.00,1.0
2008-03-03,69,49,59.0,4.1,6,0,0.00,1.0
2008-03-04,64,47,55.5,0.6,9,0,0.00,1.0
2008-03-05,67,48,57.5,2.6,7,0,0.00,1.0
2008-03-06,62,47,54.5,-0.5,10,0,0.00,1.0
2008-03-07,68,48,58.0,3.0,7,0,0.00,1.0
2008-03-08,62,49,55.5,0.5,9,0,0.00,1.0
2008-03-09,69,48,58.5,3.5,6,0,0.00,1.0
2008-03-10,64,52,58.0,3.0,7,0,0.00,1.0
2008-03-11,63,50,56.5,1.4,8,0,0.00,1.0
2008-03-12,59,48,53.5,-1.6,11,0,0.00,1.0
2008-03-13,58,51,54.5,-0.6,10,0,0.14,1.0
